MAX_PATIENT_ID_COUNT;MKB_CODE;ADRES;AGE_CATEGORY;id;MKB_group;LAST_PATIENT_ID_COUNT;PATIENT_ID_COUNT;Mean;Mediana;Stotkl;last;MIN_PATIENT_ID_COUNT;Median_PATIENT_ID_COUNT;COL_PATIENT_ZAP;MEAN_PATIENT;PATIENT_SEX
7;M16.1;Пионерский;elderly;33044;M;4;6;2.58333333333333;2.5;1.67648622440092;2;1;2;32;2.84375;1
4;M16.1;Пионерский;old;13751;M;3;4;2;2;1;2;1;2;26;1.92307692307692;0
6;M16.1;Светлый;elderly;13754;M;4;1;2;1;1.82574185835055;6;1;2;37;2.27027027027027;0
7;M16.1;Советск;middleage;13759;M;4;2;1.2;1;0.447213595499958;1;1;2;29;2.37931034482759;0
7;M16.4;Калининград;elderly;13769;M;4;1;3.66666666666667;3.5;1.86189867250253;4;1;2;26;2.38461538461538;0
12;M16.9;Балтийск;elderly;13796;M;2;1;2;1;1.41421356237309;1;1;3;38;3.94736842105263;0
32;M16.9;Калининград;elderly;13805;M;17;18;11.1666666666667;11;5.60573299616049;15;3;14;51;15.5098039215686;0
12;M16.9;Калининград;elderly;33079;M;7;12;4;4;1.94935886896179;6;1;4;49;4.3469387755102;1
14;M16.9;Калининград;old;13807;M;10;8;4.91666666666667;5.5;2.81096338494744;1;1;6;50;6.68;0
4;M16.9;Калининград;young;33082;M;4;1;1.85714285714286;2;1.0690449676497;1;1;2;36;1.97222222222222;1
6;M16.9;Светлый;elderly;13814;M;4;2;1.9;1;1.19721899973787;4;1;1;39;1.92307692307692;0
8;M17.0;Багратионовск;elderly;13822;M;1;8;4.18181818181818;4;2.44205576587357;5;1;2;45;3;0
12;M17.0;Балтийск;elderly;13824;M;5;9;4;3;3.05505046330389;10;1;2.5;38;3.44736842105263;0
18;M17.0;Гвардейск;elderly;13826;M;9;5;6.90909090909091;6;3.2696955654784;5;1;6;50;7.24;0
9;M17.0;Гвардейск;middleage;13827;M;9;4;2.41666666666667;3;1.24011240937215;3;1;3;49;2.83673469387755;0
4;M17.0;Гвардейск;old;13828;M;3;2;1.625;1.5;0.744023809142845;2;1;2;44;1.86363636363636;0
37;M17.0;Гурьевск;elderly;13830;M;11;34;18.5833333333333;20;11.0983891815093;22;2;17;51;17.1372549019608;0
10;M17.0;Гурьевск;elderly;33091;M;6;7;5.63636363636364;5;3.04212844149379;8;1;4;48;4.5625;1
20;M17.0;Гурьевск;middleage;13831;M;12;12;10.5454545454545;9;6.25081812827147;8;1;6;50;7.22;0
9;M17.0;Гурьевск;old;13832;M;1;6;2.81818181818182;2;1.94000937204859;2;1;3;48;3.4375;0
9;M17.0;Гурьевск;young;13833;M;6;9;2.75;2;1.86474468152418;7;1;2;47;2.82978723404255;0
19;M17.0;Гусев;elderly;13835;M;19;2;5.2;5;2.93636207273936;9;1;6;49;6.83673469387755;0
13;M17.0;Гусев;middleage;33095;M;1;2;1;1;0;1;1;1;17;2.29411764705882;1
12;M17.0;Зеленоградск;elderly;13838;M;2;5;3.27272727272727;4;2.05382127220988;5;1;5;48;4.9375;0
9;M17.0;Зеленоградск;old;13839;M;2;2;1.6;2;0.547722557505165;1;1;3;36;3.5;0
25;M17.0;Калининград;centenarians;13840;M;25;5;4.16666666666667;4;2.65718009562883;5;1;6;51;6.23529411764706;0
6;M17.0;Калининград;centenarians;33098;M;6;3;2.8;3;1.47572957474524;5;1;2;35;2.2;1
38;M17.0;Калининград;elderly;33099;M;38;31;19.6666666666667;21;7.35259179205578;13;3;25;51;24.6470588235294;1
25;M17.0;Калининград;young;13844;M;21;10;12.5833333333333;11;6.18588324454572;9;4;13;51;13.5882352941176;0
26;M17.0;Калининград;young;33102;M;22;16;14.4166666666667;13.5;6.80184912469775;11;4;13;51;13.7647058823529;1
14;M17.0;Мамоново;elderly;13848;M;8;8;3.33333333333333;3;2.18812220588311;6;1;5;49;4.73469387755102;0
4;M17.0;Мамоново;elderly;33105;M;3;3;2.14285714285714;2;0.899735410842438;1;1;2;29;1.89655172413793;1
16;M17.0;Неман;elderly;13851;M;10;15;6.91666666666667;5.5;3.67938565359474;13;1;6;51;7.01960784313725;0
8;M17.0;Неман;elderly;33107;M;4;3;2.18181818181818;2;1.25045446283996;3;1;2;41;2.29268292682927;1
11;M17.0;Неман;middleage;13852;M;7;4;3.33333333333333;3;1.30267789455786;4;1;3;48;3.66666666666667;0
6;M17.0;Неман;old;13853;M;4;2;2.54545454545455;3;1.29333958136573;5;1;2.5;44;2.5;0
11;M17.0;Пионерский;elderly;13857;M;1;5;3;3;1.20604537831105;4;1;4;49;4.26530612244898;0
13;M17.0;Светлый;elderly;13864;M;1;12;5.45454545454545;4;3.29738188154288;11;1;6;48;5.89583333333333;0
5;M17.0;Светлый;elderly;33111;M;1;2;2;1;1.29099444873581;4;1;2;28;2.03571428571429;1
27;M17.0;Советск;elderly;13871;M;10;17;8.83333333333333;8;5.45782729553426;18;2;12;51;12.5294117647059;0
7;M17.0;Советск;middleage;13872;M;2;4;4.18181818181818;4;1.99088833530069;7;1;4;49;3.59183673469388;0
12;M17.0;Советск;old;13873;M;1;4;2.81818181818182;2;2.35873617932069;2;1;4.5;48;4.8125;0
3;M17.0;Советск;old;33116;M;3;2;1.66666666666667;1;1.15470053837925;3;1;1;26;1.57692307692308;1
17;M17.0;Черняховск;elderly;13875;M;10;6;5.28571428571429;2;6.67618368317024;1;1;6;46;6.34782608695652;0
4;M17.0;Черняховск;elderly;33118;M;4;2;2;2;0.816496580927726;3;1;1;32;1.6875;1
3;M17.1;Багратионовск;elderly;13879;M;3;1;1;1;0;1;1;1;19;1.52631578947368;0
8;M17.1;Балтийск;elderly;13881;M;8;4;3;2;2.32379000772445;1;1;3;39;3.38461538461538;0
7;M17.1;Гвардейск;elderly;13886;M;5;2;1.66666666666667;1;1.6583123951777;1;1;2;46;2.43478260869565;0
3;M17.1;Гвардейск;young;13889;M;3;1;1;1;0;1;1;1;12;1.25;0
12;M17.1;Гурьевск;elderly;13890;M;2;2;4.5;4;3.17661912902839;4;1;4;49;4.22448979591837;0
11;M17.1;Гусев;elderly;13894;M;5;2;2.44444444444444;2;2.00693242979872;1;1;3;46;3.45652173913043;0
4;M17.1;Гусев;elderly;33127;M;4;3;1.33333333333333;1;0.516397779494322;1;1;1;25;1.64;1
3;M17.1;Гусев;middleage;33128;M;3;1;1.5;1.5;0.707106781186548;2;1;1;17;1.29411764705882;1
23;M17.1;Зеленоградск;elderly;13898;M;7;11;5.83333333333333;5;2.82306517276824;6;2;8;51;8.92156862745098;0
5;M17.1;Зеленоградск;middleage;33131;M;1;2;2.18181818181818;2;1.32801971507819;2;1;2;42;2.14285714285714;1
5;M17.1;Зеленоградск;young;13900;M;1;3;2.55555555555556;2;1.33333333333333;2;1;2;31;2.06451612903226;0
16;M17.1;Калининград;centenarians;13901;M;8;16;6.5;5.5;3.39786028927832;9;1;6;51;6.37254901960784;0
4;M17.1;Калининград;centenarians;33133;M;4;2;2;2;0.755928946018454;3;1;2;40;1.85;1
32;M17.1;Калининград;middleage;33136;M;27;26;18.1666666666667;18;7.84895283500038;31;4;20;51;20.156862745098;1
33;M17.1;Калининград;young;13905;M;13;19;12.5;11.5;5.33428021897476;18;3;16;51;16;0
27;M17.1;Пионерский;elderly;13909;M;17;27;15.25;17;7.41160024433443;20;1;10.5;40;12.025;0
11;M17.1;Пионерский;elderly;33140;M;1;9;4.33333333333333;3.5;3.08466392256134;7;1;3;39;3.79487179487179;1
6;M17.1;Пионерский;middleage;33141;M;5;2;3.7;3.5;1.41813649241218;5;1;2;34;2.55882352941176;1
10;M17.1;Пионерский;old;13911;M;6;3;4.58333333333333;4.5;2.35326980770986;6;1;3;37;3.7027027027027;0
4;M17.1;Пионерский;old;33142;M;1;1;2.1;2;1.19721899973786;4;1;2;23;2.1304347826087;1
16;M17.1;Светлый;elderly;13914;M;12;9;2.375;2;1.30247018062932;5;1;2;45;4.04444444444444;0
8;M17.1;Светлый;middleage;13915;M;5;5;1.375;1;0.517549169506766;2;1;1;34;2.29411764705882;0
3;M17.1;Светлый;young;13917;M;3;1;1.5;1.5;0.707106781186548;2;1;1.5;16;1.5625;0
14;M17.1;Советск;elderly;13919;M;4;8;5;4;3.01511344577764;4;1;5.5;50;6.16;0
6;M17.1;Советск;middleage;13920;M;4;4;2.72727272727273;2;1.55505042303516;1;1;2;44;2.70454545454545;0
7;M17.1;Советск;old;13921;M;1;1;2.3;2;1.41813649241218;3;1;2;42;2.42857142857143;0
13;M17.1;Черняховск;elderly;13924;M;7;2;1;1;0;1;1;2.5;20;4.9;0
13;M17.2;Калининград;elderly;13930;M;7;5;3.83333333333333;1.5;4.75043857624395;13;1;2.5;36;3.41666666666667;0
3;M17.3;Балтийск;middleage;13938;M;3;2;1;1;0;1;1;1;15;1.26666666666667;0
25;M17.3;Калининград;elderly;13948;M;14;11;11.4166666666667;11.5;4.39955231882298;12;3;11;51;10.7254901960784;0
13;M17.3;Калининград;elderly;33162;M;7;13;3.83333333333333;3;2.88675134594813;5;1;4;48;4.375;1
11;M17.3;Калининград;middleage;13949;M;7;2;4;3.5;2.04494943258218;4;1;5;51;4.94117647058824;0
7;M17.3;Калининград;old;13950;M;4;1;2.25;1;2.09436473336514;7;1;2.5;50;2.7;0
13;M17.3;Калининград;young;33165;M;9;5;6.33333333333333;7;2.38683256575942;6;1;5;51;5.15686274509804;1
26;M17.4;Калининград;elderly;13960;M;3;6;4.8;3;3.99444058105206;5;1;8;49;8.57142857142857;0
13;M17.5;Калининград;elderly;13976;M;1;2;4;2;3.76587548676509;2;1;3;50;3.6;0
6;M17.5;Калининград;old;13978;M;1;2;2.6;2;1.7763883459299;2;1;2;41;2.26829268292683;0
10;M17.5;Полесск;elderly;13980;M;7;3;4.36363636363636;4;2.20330330516374;3;1;4;49;4.14285714285714;0
18;M17.9;Гурьевск;elderly;13996;M;3;10;7.58333333333333;5.5;6.4731379679036;7;1;4;45;6.06666666666667;0
7;M17.9;Гурьевск;middleage;13997;M;5;3;3.27272727272727;3;2.10194714923611;5;1;3;34;3.02941176470588;0
5;M17.9;Гурьевск;old;13998;M;1;3;2.14285714285714;2;1.0690449676497;4;1;2;25;2.12;0
5;M17.9;Гурьевск;young;13999;M;3;1;2.1;1.5;1.44913767461894;1;1;1;26;1.61538461538462;0
8;M17.9;Калининград;centenarians;14004;M;5;1;2.45454545454545;2;1.91643608626202;1;1;2;47;2.80851063829787;0
36;M17.9;Калининград;middleage;14006;M;18;17;14;13.5;7.87400787401181;27;4;16;51;16.4705882352941;0
16;M17.9;Калининград;middleage;33193;M;3;10;5.5;6;3.39786028927832;4;1;7;51;7.54901960784314;1
30;M17.9;Калининград;old;14007;M;17;14;13.1666666666667;14.5;7.9410708384075;15;2;14;51;14.4313725490196;0
9;M17.9;Калининград;old;33194;M;1;3;2.11111111111111;2;0.781735959970571;2;1;3;46;2.97826086956522;1
31;M17.9;Калининград;young;14008;M;12;10;7.25;6;3.278719262151;6;2;8;50;8.62;0
24;M17.9;Калининград;young;33195;M;10;11;6.75;6.5;2.17944947177034;5;1;7;51;7.29411764705882;1
7;M17.9;Черняховск;elderly;14020;M;4;2;2.2;1;2.68328157299975;1;1;1;29;1.75862068965517;0
3;M17.9;Черняховск;middleage;14021;M;3;1;2;2;1.15470053837925;1;1;1;16;1.375;0
3;M19.0;Багратионовск;young;14038;M;3;1;1;1;0;1;1;1;6;1.33333333333333;0
20;M19.0;Гурьевск;elderly;14045;M;20;4;5.66666666666667;4;4.51931880090821;7;1;4;48;6.04166666666667;0
9;M19.0;Гурьевск;elderly;33209;M;5;3;2.8;2;1.87379590967403;2;1;2;35;3;1
13;M19.0;Гурьевск;middleage;14046;M;9;4;3.66666666666667;3;2.91547594742265;2;1;3;40;3.65;0
6;M19.0;Гурьевск;middleage;33210;M;4;3;2.875;3;1.45773797371133;3;1;3;31;2.48387096774194;1
13;M19.0;Гурьевск;young;14048;M;13;3;2.3;1;2.21359436211787;1;1;2;41;2.60975609756098;0
8;M19.0;Гурьевск;young;33211;M;8;1;2.25;2;1.28173988892331;2;1;2;33;2.27272727272727;1
6;M19.0;Зеленоградск;elderly;14050;M;1;1;2.4;2;1.07496769977314;4;1;2;40;2.45;0
36;M19.0;Калининград;elderly;33213;M;8;23;15.0833333333333;15;5.90005136084476;16;6;18;51;18.843137254902;1
32;M19.0;Калининград;middleage;33214;M;8;24;15.3333333333333;14.5;5.14045157785212;14;3;15;51;15.921568627451;1
37;M19.0;Калининград;old;14055;M;13;11;11;10;6.7285011163503;12;1;15;51;16.3137254901961;0
13;M19.0;Калининград;old;33215;M;9;1;3.5;3.5;2.27636073191798;6;1;4;51;4.90196078431373;1
22;M19.0;Калининград;young;14056;M;9;16;8.91666666666667;9.5;4.16606056197706;12;2;12;51;12.156862745098;0
28;M19.0;Калининград;young;33216;M;9;14;9.66666666666667;8.5;4.37624441176623;11;4;11;51;12.1176470588235;1
7;M19.0;Мамоново;elderly;14059;M;1;3;3;2;1.87082869338697;5;1;3;40;3.025;0
4;M19.0;Неман;elderly;14062;M;4;3;1.28571428571429;1;0.487950036474266;1;1;2;31;1.90322580645161;0
8;M19.0;Пионерский;elderly;14064;M;2;6;2.2;2;1.22927259430572;4;1;3;47;3.19148936170213;0
3;M19.0;Пионерский;middleage;33221;M;3;1;1.33333333333333;1;0.5;2;1;1;29;1.31034482758621;1
7;M19.0;Светлый;middleage;14067;M;1;1;2;2;1;2;1;2;40;2.25;0
3;M19.0;Светлый;young;14068;M;3;2;1.25;1;0.462910049886276;2;1;1;25;1.56;0
5;M19.0;Советск;young;14075;M;1;3;1.625;1;0.916125381312904;2;1;2;37;2.10810810810811;0
8;M19.1;Балтийск;elderly;14081;M;1;4;4;4;0;4;1;2;15;2.6;0
4;M19.1;Калининград;centenarians;14086;M;3;2;1.77777777777778;2;0.440958551844099;2;1;2;30;1.73333333333333;0
34;M19.1;Калининград;elderly;14087;M;16;15;13.0833333333333;13;5.66421515598881;19;4;19;51;18.2156862745098;0
24;M19.1;Калининград;middleage;14088;M;5;15;10;9;5.44392906239268;16;3;12;51;12.5882352941176;0
24;M19.1;Калининград;middleage;33233;M;7;11;5.33333333333333;5;2.74137766736937;5;1;8;51;8.94117647058824;1
18;M19.1;Калининград;young;14090;M;9;7;7;6;4.5924839782964;8;2;7;51;7.86274509803922;0
22;M19.1;Калининград;young;33235;M;10;12;11;11;2.76339711883103;15;6;12;51;12.4705882352941;1
8;M19.1;Советск;elderly;14102;M;5;7;3.27272727272727;4;1.42062726222673;4;1;4;48;3.6875;0
6;M19.1;Советск;middleage;14103;M;1;2;2.45454545454545;2;1.50755672288882;6;1;2;43;2.34883720930233;0
5;M19.1;Советск;middleage;33247;M;3;2;1.83333333333333;1.5;0.983192080250175;3;1;1.5;30;1.83333333333333;1
4;M19.1;Советск;young;14104;M;3;1;1.5;1;0.707106781186548;3;1;2;39;1.69230769230769;0
7;M19.2;Пионерский;elderly;14113;M;6;5;2.9;3;1.85292561462497;6;1;3;27;3.11111111111111;0
5;M19.8;Багратионовск;middleage;14117;M;3;1;2.2;2;1.6431676725155;2;1;1;20;1.4;0
28;M19.8;Калининград;elderly;14127;M;12;14;10.4166666666667;10;5.19542339395205;18;1;16;51;14.9019607843137;0
15;M19.8;Калининград;middleage;14128;M;4;6;7.75;6;3.72033722811644;12;2;7;51;7.54901960784314;0
5;M19.8;Пионерский;elderly;14137;M;1;4;2.18181818181818;2;1.07871977994119;4;1;3;23;2.60869565217391;0
6;M19.8;Пионерский;middleage;14138;M;1;2;2.27272727272727;2;1.27207775634268;3;1;2;29;2.03448275862069;0
5;M19.9;Гвардейск;old;14153;M;1;1;2.2;2;1.6431676725155;5;1;2;17;2.23529411764706;0
5;M19.9;Гурьевск;elderly;14154;M;5;1;2;2;0.666666666666667;1;1;2;30;2.03333333333333;0
7;M19.9;Калининград;centenarians;14162;M;5;2;2.375;2;1.40788595317336;2;1;2;42;2.23809523809524;0
36;M19.9;Калининград;elderly;33290;M;10;19;9.66666666666667;9;4.39696865275764;13;2;12;51;13.7254901960784;1
40;M19.9;Калининград;middleage;14164;M;23;22;15.4166666666667;13;8.284249385357;11;4;20;51;19.4313725490196;0
26;M19.9;Калининград;old;14165;M;9;11;8.08333333333333;8;4.03300775044526;10;3;10;50;11.74;0
20;M19.9;Калининград;young;14166;M;10;18;7.58333333333333;7;4.54189254372975;7;1;11;51;11.6862745098039;0
21;M19.9;Калининград;young;33293;M;5;9;7.66666666666667;8;3.67629589602789;11;2;9;51;9.03921568627451;1
10;M19.9;Пионерский;elderly;14169;M;9;8;4.2;3.5;2.48551358430763;5;1;2.5;28;3.46428571428571;0
6;M19.9;Пионерский;middleage;14170;M;4;3;2.5;2.5;1.30930734141595;3;1;3;22;2.68181818181818;0
3;M19.9;Светлый;old;14175;M;3;1;1;1;0;1;1;1;22;1.45454545454545;0
3;M20.1;Гурьевск;old;14194;M;3;1;1;1;0;1;1;1;10;1.3;0
4;M20.1;Гусев;elderly;14196;M;3;1;1.125;1;0.353553390593274;1;1;2;33;1.75757575757576;0
7;M20.1;Зеленоградск;elderly;14198;M;1;3;2.11111111111111;1;1.53659074288215;5;1;2;43;2.81395348837209;0
49;M20.1;Калининград;elderly;14202;M;42;48;23.1666666666667;21.5;10.802637163997;25;9;28;51;28.8039215686275;0
8;M20.1;Калининград;elderly;33311;M;4;5;2.63636363636364;2;2.24823162831267;2;1;2;47;2.74468085106383;1
37;M20.1;Калининград;middleage;14203;M;27;24;18.75;20;6.44028514332034;25;5;21;51;21.8235294117647;0
12;M20.1;Калининград;old;14204;M;9;2;4.83333333333333;5;2.69117525301201;5;1;5.5;50;5.78;0
24;M20.1;Калининград;young;14205;M;11;11;11.9166666666667;12;5.50137723803336;17;3;12;51;12.2549019607843;0
6;M20.1;Пионерский;middleage;14208;M;6;3;1.83333333333333;1.5;0.983192080250175;1;1;1;33;1.81818181818182;0
7;M20.1;Советск;elderly;14217;M;4;1;1;1;0;1;1;2;35;2.11428571428571;0
21;M21.0;Гурьевск;children;33327;M;5;10;5.66666666666667;4;4.87339717240448;12;1;5;47;6.1063829787234;1
9;M21.0;Калининград;elderly;14230;M;1;6;2.81818181818182;2;1.99088833530069;1;1;3;49;3.83673469387755;0
3;M21.0;Мамоново;children;33334;M;3;1;1;1;0;1;1;1;15;1.26666666666667;1
6;M21.0;Пионерский;children;33335;M;4;3;2.3;2;1.49443411809733;3;1;2;42;2.54761904761905;1
47;M21.1;Калининград;children;14237;M;7;12;10.4166666666667;11;5.63202423376329;15;1;13;51;16.4509803921569;0
42;M21.1;Калининград;children;33340;M;8;8;9.83333333333333;9.5;5.3907890016774;6;1;12;51;15.2156862745098;1
5;M21.1;Мамоново;children;33341;M;3;4;1;1;0;1;1;1;7;2.28571428571429;1
15;M21.4;Гурьевск;children;33346;M;1;8;2.6;2;1.71269767715535;2;1;3;45;3.55555555555556;1
7;M21.4;Гурьевск;young;33348;M;3;2;2.77777777777778;2;2.33333333333333;2;1;1;32;1.8125;1
20;M21.4;Зеленоградск;children;14251;M;7;12;6.71428571428571;6;3.30223589477825;10;1;3;35;5.4;0
28;M21.4;Зеленоградск;children;33350;M;10;8;7.71428571428571;6;5.05682000583653;18;1;3;35;6.42857142857143;1
50;M21.4;Калининград;elderly;14254;M;26;43;17.9166666666667;18;8.57542295096159;25;5;29;51;27.8235294117647;0
36;M21.4;Калининград;middleage;14255;M;24;25;14.25;12;7.53325958665968;12;3;21;51;20.2352941176471;0
14;M21.4;Калининград;old;14256;M;3;6;4.33333333333333;4;2.46182981958665;4;1;6;50;6.22;0
40;M21.4;Калининград;young;14257;M;18;23;15.6666666666667;18;8.32666399786453;18;1;22;51;21.7647058823529;0
10;M21.4;Мамоново;children;33358;M;2;2;4.75;4.5;3.45377640106759;1;1;2;24;3.20833333333333;1
3;M21.4;Полесск;children;33364;M;3;1;1.25;1;0.5;2;1;1;26;1.5;1
5;M21.8;Калининград;children;14279;M;5;4;2.54545454545455;2;1.36847625946791;5;1;2;35;2.2;0
5;M23.2;Гурьевск;young;33391;M;3;2;1.875;1.5;0.991031208965115;1;1;1;27;1.7037037037037;1
13;M23.2;Калининград;children;14299;M;2;1;3.6;3;1.71269767715535;4;1;3;43;3.48837209302326;0
22;M23.2;Калининград;middleage;14301;M;9;5;4;3;2.44948974278318;6;1;3;49;4.30612244897959;0
21;M23.2;Калининград;young;14302;M;15;8;4.72727272727273;4;2.93567399725886;10;1;6;50;6.34;0
26;M23.2;Калининград;young;33397;M;16;15;9.36363636363636;8;3.98177667060139;19;3;9;50;9.64;1
8;M23.2;Полесск;elderly;14305;M;1;1;1.85714285714286;1;1.21498579258791;1;1;2;38;2.39473684210526;0
15;M23.3;Калининград;young;14313;M;5;15;4.81818181818182;4;2.75020660380931;7;1;3;47;4.17021276595745;0
12;M23.3;Калининград;young;33406;M;3;6;5.5;4.5;3.42451058215225;6;1;4;46;4.47826086956522;1
12;M23.5;Калининград;children;33408;M;4;12;5.09090909090909;6;2.25630429927107;6;1;6;35;6.08571428571428;1
4;M23.8;Калининград;children;33413;M;3;1;1.33333333333333;1;0.816496580927726;3;1;1;22;1.54545454545455;1
8;M23.8;Калининград;young;33414;M;8;2;1;1;0;1;1;1;26;1.73076923076923;1
25;M24.5;Калининград;children;14338;M;6;6;11.3333333333333;9.5;7.73813852801744;7;2;10;51;10.9019607843137;0
4;M24.5;Калининград;young;33434;M;4;2;1.7;1;1.05934990547138;1;1;1;39;1.71794871794872;1
8;M25.0;Калининград;children;14357;M;7;5;3.58333333333333;3;2.06522432562458;6;1;3;48;3.14583333333333;0
14;M25.0;Калининград;children;33453;M;7;9;4.41666666666667;4;2.15146180044822;4;1;5;51;5.45098039215686;1
3;M25.3;Калининград;young;33457;M;3;1;1.66666666666667;2;0.577350269189625;2;1;1;27;1.33333333333333;1
5;M25.4;Калининград;children;33458;M;3;1;2.6;2;1.57762127549323;1;1;1;29;2;1
6;M25.5;Гурьевск;children;14367;M;4;1;3;3.5;1.67332005306815;3;1;2;34;2.38235294117647;0
39;M25.5;Гусев;elderly;14370;M;39;4;2.18181818181818;2;1.25045446283996;3;1;2;40;3.975;0
14;M25.5;Гусев;elderly;33463;M;14;4;1.625;1;0.916125381312904;3;1;1;26;2.26923076923077;1
12;M25.5;Гусев;middleage;14371;M;12;2;2.45454545454545;2;1.50755672288882;3;1;2;39;2.71794871794872;0
7;M25.5;Гусев;middleage;33464;M;7;1;1.77777777777778;1;1.092906420717;1;1;1.5;30;1.9;1
9;M25.5;Гусев;old;14372;M;9;3;1.42857142857143;1;1.13389341902768;1;1;1;25;1.76;0
15;M25.5;Гусев;young;14373;M;15;2;2;2;1.3228756555323;5;1;2;32;2.34375;0
12;M25.5;Гусев;young;33466;M;12;1;1.85714285714286;2;1.0690449676497;4;1;1;31;2.16129032258065;1
6;M25.5;Калининград;centenarians;14375;M;6;4;2.375;2;1.40788595317336;4;1;2;35;2.14285714285714;0
36;M25.5;Калининград;children;33467;M;30;36;17.9166666666667;20;8.73299212842606;30;4;20;51;18.921568627451;1
16;M25.5;Калининград;elderly;33468;M;2;16;5.33333333333333;5;3.02514712890384;7;1;5;50;6.62;1
38;M25.5;Калининград;middleage;14378;M;8;13;9.36363636363636;11;4.82229669914092;12;2;12;49;12.5918367346939;0
13;M25.5;Калининград;middleage;33469;M;2;5;4;3;2.76339711883103;5;1;4;45;5.24444444444444;1
21;M25.5;Калининград;old;14379;M;10;11;6.16666666666667;4;4.70653961541971;11;1;8;47;7.85106382978723;0
29;M25.5;Калининград;young;14380;M;16;27;11.75;11;5.25919108885491;22;3;13;51;13.843137254902;0
23;M25.5;Калининград;young;33471;M;8;15;8.83333333333333;8.5;4.23906793643331;11;1;11;51;10.4117647058824;1
5;M25.5;Полесск;elderly;14394;M;3;4;5;5;0;5;1;1;7;2.28571428571429;0
8;M25.5;Правдинск;children;33481;M;6;8;3.11111111111111;4;1.45296631451356;4;1;2;33;2.6969696969697;1
11;M25.5;Черняховск;elderly;14402;M;6;5;2.8;1;2.68328157299975;7;1;3;25;3.64;0
4;M25.5;Черняховск;elderly;33485;M;3;2;1.33333333333333;1;0.577350269189626;1;1;1.5;12;1.75;1
6;M25.5;Черняховск;middleage;14403;M;5;1;1.7;1;1.15950180872841;1;1;1;30;2.13333333333333;0
3;M25.5;Черняховск;middleage;33486;M;3;2;1;1;0;1;1;1;13;1.53846153846154;1
7;M25.5;Черняховск;young;14405;M;7;1;1;1;0;1;1;1;24;1.875;0
14;M25.9;Калининград;elderly;14414;M;14;1;5.8;7.5;3.29309040939426;2;1;2;36;3.86111111111111;0
3;M31.9;Калининград;elderly;14434;M;3;1;1.33333333333333;1;0.577350269189626;1;1;1;9;1.33333333333333;0
3;M35.0;Гурьевск;middleage;14454;M;3;2;1.5;1.5;0.534522483824849;1;1;1.5;24;1.54166666666667;0
6;M35.3;Калининград;elderly;14464;M;1;6;3;2;1.65144564768954;6;1;2;44;2.43181818181818;0
5;M35.7;Калининград;children;14466;M;1;3;3;3;1.73205080756888;5;1;2;27;2.22222222222222;0
8;M35.8;Калининград;elderly;14469;M;8;5;4.33333333333333;4;2.18812220588312;2;1;3;44;3.31818181818182;0
9;M41.0;Гурьевск;children;14490;M;4;5;1.81818181818182;2;0.981649817214043;4;1;2;48;3.20833333333333;0
11;M41.0;Калининград;young;14494;M;1;3;2.77777777777778;2;1.48136573621926;4;1;3;42;3.07142857142857;0
9;M41.0;Калининград;young;33518;M;5;6;1.875;2;0.83452296039628;1;1;2;38;2.63157894736842;1
7;M41.1;Гурьевск;children;14500;M;4;4;2.66666666666667;2;2.17944947177034;5;1;2;40;2.825;0
6;M41.1;Гурьевск;children;33523;M;6;2;1.33333333333333;1;0.516397779494322;1;1;1;29;1.68965517241379;1
34;M41.1;Калининград;young;14504;M;12;12;7.09090909090909;6;3.88470193076754;12;1;9;50;10;0
25;M41.1;Калининград;young;33526;M;15;17;7.16666666666667;5;4.60895044911792;19;3;9;51;9.07843137254902;1
14;M41.1;Славск;children;33528;M;11;3;1.4;1;0.894427190999916;1;1;1;23;2.60869565217391;1
37;M41.2;Калининград;children;14515;M;10;10;12.5;11;9.50119609695154;14;2;12;51;14.3529411764706;0
24;M41.2;Калининград;children;33533;M;9;7;9.5;8.5;5.94673325142774;15;2;10;49;10.9591836734694;1
39;M41.8;Калининград;children;14527;M;7;6;5.72727272727273;3;5.56939689896328;17;1;10;50;11.28;0
21;M41.8;Калининград;children;33541;M;10;7;5.1;2.5;5.38413306753175;18;1;7.5;48;8.10416666666667;1
10;M41.8;Калининград;young;14531;M;3;2;3.72727272727273;3;2.90141031537799;2;1;5;49;4.97959183673469;0
8;M41.8;Калининград;young;33543;M;6;4;3.18181818181818;3;2.08893187146837;7;1;4;48;3.72916666666667;1
12;M41.8;Советск;children;14534;M;3;3;2.71428571428571;3;0.755928946018454;3;1;3;34;4.23529411764706;0
5;M41.9;Гвардейск;children;33548;M;5;3;1.5;1.5;0.577350269189626;1;1;1;13;1.76923076923077;1
3;M41.9;Гурьевск;children;33549;M;3;2;1.25;1;0.5;1;1;1;20;1.6;1
36;M41.9;Калининград;children;14540;M;7;16;7.66666666666667;7.5;4.00756859711796;12;1;13;51;14.8627450980392;0
27;M41.9;Калининград;children;33550;M;5;12;6.7;6.5;3.83115880351856;8;1;12;49;11.7755102040816;1
5;M41.9;Калининград;elderly;14541;M;1;3;2.6;3;0.843274042711568;3;1;2;34;2.20588235294118;0
28;M41.9;Калининград;young;14542;M;4;14;9.5;8.5;6.44557635479206;11;1;9;51;9.45098039215686;0
22;M41.9;Калининград;young;33552;M;7;22;9.16666666666667;9;4.72581562625261;16;2;9;50;9.08;1
