MAX_PATIENT_ID_COUNT;MKB_CODE;ADRES;AGE_CATEGORY;id;MKB_group;LAST_PATIENT_ID_COUNT;PATIENT_ID_COUNT;Mean;Mediana;Stotkl;last;MIN_PATIENT_ID_COUNT;Median_PATIENT_ID_COUNT;COL_PATIENT_ZAP;MEAN_PATIENT;PATIENT_SEX
69;M15.8;Калининград;elderly;13628;M;31;56;23.0833333333333;20.5;11.2205844389459;37;6;37;51;37.1764705882353;0
97;M15.9;Калининград;elderly;13662;M;58;78;41.0833333333333;39;19.5376481944398;70;13;67;51;62.7450980392157;0
58;M15.9;Калининград;middleage;13663;M;35;46;28.25;29;11.6628781727637;41;6;37;51;36.6274509803922;0
54;M15.9;Калининград;old;13664;M;24;26;14.1666666666667;13;6.78009564605817;15;2;25;51;26.078431372549;0
76;M16.0;Калининград;elderly;13698;M;61;36;37.3333333333333;40.5;14.0345893053447;35;13;52;51;48.3529411764706;0
91;M16.1;Калининград;elderly;13739;M;43;60;41.5;36.5;22.4924229666146;63;12;54;51;50.5686274509804;0
188;M17.0;Калининград;elderly;13841;M;136;126;93.75;96.5;40.6383719251556;90;35;130;51;123.411764705882;0
64;M17.0;Калининград;middleage;13842;M;56;44;34.8333333333333;34.5;14.7206307506496;32;7;44;51;42.4313725490196;0
90;M17.0;Калининград;old;13843;M;50;48;29.6666666666667;27.5;14.9504231216094;37;12;52;51;50.8039215686274;0
215;M17.1;Калининград;elderly;13902;M;94;129;96.6666666666667;83;43.4790092162211;116;29;129;51;127.588235294118;0
60;M17.1;Калининград;elderly;33135;M;32;42;26.5;28.5;9.37598479676087;32;11;34;51;33.5098039215686;1
73;M17.1;Калининград;middleage;13903;M;49;54;39;42;16.2704416881433;48;16;50;51;47.1372549019608;0
75;M17.9;Калининград;elderly;14005;M;33;39;28.5833333333333;24;14.755327748637;35;7;32;51;34.2941176470588;0
67;M19.0;Калининград;elderly;14053;M;31;49;30.1666666666667;30;15.4557040563925;41;8;40;51;39.5098039215686;0
70;M19.9;Калининград;elderly;14163;M;37;27;23;23.5;10.2691063610494;28;5;33;51;32.1372549019608;0
295;M21.0;Калининград;children;14229;M;109;97;79.25;86;33.9762617666565;108;15;113;51;120.980392156863;0
360;M21.0;Калининград;children;33330;M;149;147;101.25;113.5;52.6171852327562;179;15;147;51;164.666666666667;1
359;M21.4;Калининград;children;14253;M;48;54;55.3333333333333;50;31.8528815118203;41;12;92;51;101.588235294118;0
431;M21.4;Калининград;children;33352;M;80;98;80;76.5;43.9876015589517;83;15;120;51;150.803921568627;1
51;M21.4;Калининград;young;33356;M;29;32;20;21;8.11284055175385;23;5;24;51;25.4509803921569;1
55;M25.5;Калининград;children;14376;M;33;29;26.3333333333333;26.5;13.4592538853948;29;5;25;51;26.156862745098;0
52;M25.5;Калининград;elderly;14377;M;18;40;16.25;13;9.53581764621253;30;1;19;51;20;0
179;M41.0;Калининград;children;14493;M;66;52;27.5833333333333;29;15.5473372951672;55;5;55;51;59.9411764705882;0
164;M41.0;Калининград;children;33517;M;55;36;25.0833333333333;24;13.0764071610831;33;7;47;51;48.4509803921569;1
175;M41.1;Калининград;children;14503;M;118;119;89;94.5;43.3652563066962;113;19;110;51;102.607843137255;0
148;M41.1;Калининград;children;33525;M;102;83;75.4166666666667;81.5;32.8424844961338;85;14;86;51;82.2745098039216;1
60;M42.1;Гурьевск;elderly;14580;M;37;50;34.9166666666667;37;14.5755606992311;37;2;16;51;21.5686274509804;0
55;M42.1;Зеленоградск;elderly;14589;M;17;43;29.5833333333333;34;13.1940643220099;37;8;33;51;32.1960784313726;0
850;M42.1;Калининград;elderly;14594;M;499;504;328.166666666667;303.5;109.245206537931;440;150;529;51;511.941176470588;0
264;M42.1;Калининград;elderly;33595;M;185;135;115.25;110;33.9361030601495;146;61;172;51;165.372549019608;1
604;M42.1;Калининград;middleage;14595;M;359;354;265.666666666667;275;74.4743193485126;342;117;356;51;375.470588235294;0
212;M42.1;Калининград;middleage;33596;M;161;152;119.833333333333;127.5;30.2229092316449;154;54;154;51;149.529411764706;1
307;M42.1;Калининград;old;14596;M;151;153;105.583333333333;105.5;33.6031879800748;141;44;166;51;180.176470588235;0
72;M42.1;Калининград;old;33597;M;47;30;26.0833333333333;22;11.9274956095214;25;11;40;51;40.2352941176471;1
363;M42.1;Калининград;young;14597;M;299;261;216.75;222.5;47.5071764913662;282;116;261;51;263.235294117647;0
244;M42.1;Калининград;young;33598;M;199;203;154.583333333333;153.5;28.8710560733042;176;78;177;51;175.274509803922;1
78;M42.1;Пионерский;elderly;14618;M;60;67;41.6666666666667;41.5;16.4169166263081;38;3;15;51;27.4509803921569;0
75;M42.1;Пионерский;middleage;14619;M;49;39;36.5833333333333;34;15.6754488602303;39;1;14;51;22.6666666666667;0
57;M42.1;Советск;elderly;14636;M;38;41;27.3333333333333;26.5;12.0629661159746;40;1;19;49;22.2040816326531;0
192;M42.9;Калининград;elderly;14659;M;71;107;77;73;42.6699809318832;192;19;88;51;93.6666666666667;0
90;M42.9;Калининград;elderly;33642;M;31;44;38.3333333333333;34.5;22.0715091271874;90;9;39;51;41.2352941176471;1
151;M42.9;Калининград;middleage;14660;M;67;98;66.0833333333333;66;28.0177162567263;124;20;76;51;78.0980392156863;0
112;M42.9;Калининград;middleage;33643;M;40;84;48.4166666666667;48;24.6445949572327;112;17;48;51;50.2549019607843;1
93;M42.9;Калининград;old;14661;M;25;40;25.3333333333333;21.5;22.1537328409431;93;5;30;51;32.8235294117647;0
122;M42.9;Калининград;young;14662;M;55;116;62;68;25.3699894291733;109;26;71;51;69.921568627451;0
119;M42.9;Калининград;young;33645;M;72;119;67.3333333333333;66;27.6350677527118;118;30;63;51;64.4313725490196;1
60;M46.8;Калининград;middleage;14766;M;33;37;28.0833333333333;26.5;9.63382613817616;39;1;15;49;18;0
69;M51.1;Калининград;elderly;14896;M;62;48;39.5;41.5;13.1114107139198;48;21;42;51;44.4705882352941;0
67;M51.1;Калининград;middleage;14897;M;48;39;45.0833333333333;46.5;13.0764071610831;51;17;36;51;37.843137254902;0
51;M51.1;Калининград;middleage;33785;M;41;38;27.0833333333333;25.5;8.32802861462788;51;15;25;51;25.7647058823529;1
159;M53.2;Калининград;children;15014;M;49;54;44.5;40;32.1063573427161;58;4;51;51;59.2745098039216;0
149;M53.2;Калининград;children;33859;M;67;56;47.75;39.5;37.7843762805355;31;8;48;51;55.4901960784314;1
52;M53.8;Калининград;elderly;15032;M;12;12;21.6666666666667;14;15.3760932107035;12;4;16;51;18.9607843137255;0
97;M54.1;Калининград;elderly;15083;M;74;70;53.6666666666667;58;13.9109723425486;63;22;52;51;50.4705882352941;0
57;M54.1;Калининград;elderly;33909;M;42;36;38;41.5;11.9696586113693;44;12;29;51;29.7058823529412;1
69;M54.1;Калининград;middleage;15084;M;37;69;43.3333333333333;47.5;13.4322091416208;48;15;40;51;40.9607843137255;0
52;M54.1;Калининград;middleage;33910;M;29;33;35.3333333333333;33.5;10.3250210947029;33;18;32;51;32.5490196078431;1
66;M54.1;Калининград;young;33912;M;30;66;44.9166666666667;45.5;12.7026005450089;50;17;34;51;36.5882352941176;1
129;M54.2;Калининград;elderly;15136;M;84;129;53.1666666666667;56;21.8832992914411;95;23;54;51;61.2941176470588;0
81;M54.2;Калининград;middleage;15137;M;57;67;49.8333333333333;55.5;16.1967074843418;68;24;57;51;55.8823529411765;0
90;M54.2;Калининград;young;15139;M;58;49;51.9166666666667;57;18.2530611795458;86;23;60;51;60.843137254902;0
64;M54.2;Калининград;young;33953;M;29;41;28.25;33;9.9373034571759;40;11;36;51;36.5294117647059;1
190;M54.4;Калининград;elderly;15197;M;139;136;101.5;104;34.2597033368252;123;46;136;51;127.254901960784;0
90;M54.4;Калининград;elderly;33996;M;63;65;48.75;47.5;16.9014523313558;42;22;54;51;52.0980392156863;1
139;M54.4;Калининград;middleage;15198;M;93;124;90.1666666666667;94;25.0810806398091;93;49;97;51;94.9019607843137;0
72;M54.4;Калининград;old;15199;M;45;35;37.8333333333333;36.5;18.3046607742565;49;13;47;51;46.8823529411765;0
134;M54.4;Калининград;young;15200;M;101;104;93;93;28.1909076251062;108;50;87;51;86.7450980392157;0
140;M54.4;Калининград;young;33999;M;112;92;91.75;95.5;25.3990873135953;100;42;86;51;86.7647058823529;1
135;M54.5;Калининград;elderly;15257;M;56;96;65.5;61.5;26.5518360947035;100;29;59;51;66.7647058823529;0
54;M54.5;Калининград;elderly;34046;M;37;54;31.8333333333333;29.5;10.7689227395175;46;14;28;51;30.2156862745098;1
92;M54.5;Калининград;middleage;15258;M;42;50;48;45.5;12.996503026164;45;23;49;51;49;0
61;M54.5;Калининград;middleage;34047;M;41;39;33.9166666666667;32.5;8.60716755578358;47;9;33;51;33.3725490196078;1
60;M54.5;Калининград;old;15259;M;37;40;23.3333333333333;22.5;9.2572657786719;34;10;26;51;26.8627450980392;0
91;M54.5;Калининград;young;15260;M;60;78;62.25;63;18.9502938331741;72;27;56;51;55.3529411764706;0
89;M54.5;Калининград;young;34049;M;66;74;55.9166666666667;58;16.0988894779809;52;22;62;51;59.9411764705882;1
85;M54.6;Калининград;elderly;15305;M;62;66;34;34;15.573870891511;70;14;33;51;36.5686274509804;0
61;M54.6;Калининград;middleage;15306;M;32;42;24.8333333333333;22.5;8.64274086716533;42;10;22;51;24.843137254902;0
77;M54.6;Калининград;young;15308;M;34;50;29;29.5;8.72821964559888;39;11;32;51;32.7254901960784;0
54;M60.8;Калининград;elderly;15408;M;54;11;4;3;2.23606797749979;9;1;6.5;50;8.78;0
74;M77.3;Калининград;middleage;15750;M;36;37;32.0833333333333;23;19.3647211248297;30;8;39;51;38.4901960784314;0
70;M79.2;Калининград;young;34465;M;10;15;21.4166666666667;14.5;18.3573534106206;14;5;19;51;22.5294117647059;1
60;M81.0;Калининград;elderly;15874;M;30;46;20.8333333333333;18;8.98314920821032;27;8;26;51;27.1764705882353;0
580;M95.8;Калининград;children;15986;M;39;44;52.4166666666667;45;44.8461173617543;162;7;131;51;164.549019607843;0
945;M95.8;Калининград;children;34589;M;37;59;70.6666666666667;59;62.2156562192177;198;10;228;51;246.588235294118;1
53;M95.8;Калининград;young;15988;M;3;1;3.5;3;2.41522945769824;3;1;6;46;9.97826086956522;0
74;M95.8;Калининград;young;34591;M;2;3;5.27272727272727;4;5.00181785135983;8;1;19;45;21.3555555555556;1
62;N11.8;Калининград;elderly;16104;N;39;60;31.3333333333333;32;11.4838490010444;38;6;27;51;29.1372549019608;0
81;N20.0;Калининград;elderly;16236;N;51;73;49.5;49;18.2033962865075;62;19;55;51;54.2549019607843;0
58;N20.0;Калининград;elderly;34753;N;22;32;30.8333333333333;30;9.3500931773027;40;16;30;51;31.4705882352941;1
51;N20.0;Калининград;middleage;16237;N;25;33;27.3333333333333;24.5;10.9156545910685;42;9;26;51;27.9803921568627;0
75;N30.0;Калининград;young;16398;N;44;66;53.5;54;13.7079936864988;72;31;53;51;53.1960784313726;0
60;N30.2;Калининград;elderly;16445;N;24;59;31.6666666666667;28.5;15.3405779986718;60;7;24;51;25.8235294117647;0
53;N40;Калининград;centenarians;35006;N;31;53;22.9166666666667;22;10.211030874263;35;4;26;51;25.3921568627451;1
429;N40;Калининград;elderly;35007;N;355;334;288.25;293.5;69.2113035959773;367;152;317;51;317;1
66;N40;Калининград;middleage;35008;N;35;46;35.8333333333333;38;12.762397418933;39;12;44;51;42.0588235294118;1
207;N40;Калининград;old;35009;N;149;156;114;114.5;29.8724561488277;146;50;151;51;149.745098039216;1
121;N41.1;Калининград;elderly;35060;N;53;54;55;53.5;18.8920377648651;86;24;61;51;64.1372549019608;1
92;N41.1;Калининград;middleage;35061;N;47;56;50.4166666666667;53;14.8413325383926;59;17;60;51;58.7843137254902;1
87;N41.1;Калининград;young;35063;N;48;59;47.3333333333333;50.5;13.9370880833273;55;21;52;51;51.921568627451;1
54;N43.3;Калининград;children;35121;N;28;39;22.8333333333333;22.5;11.3284303119776;36;1;25;51;27.6078431372549;1
107;N46;Калининград;young;35163;N;87;87;50.9166666666667;53;31.9870949356806;83;5;47;51;53.4509803921569;1
67;N47;Гурьевск;children;35167;N;21;40;9.18181818181818;5;9.00908632235458;24;1;4;44;9.18181818181818;1
158;N47;Калининград;children;35172;N;77;89;67.75;68.5;30.3528491997943;82;18;85;51;84.921568627451;1
64;N48.1;Калининград;children;35184;N;29;53;48.8333333333333;50.5;7.98673142079275;50;18;41;51;42.7647058823529;1
55;N48.8;Калининград;children;35199;N;34;37;24.25;21.5;9.39172750108016;36;7;23;51;24.0980392156863;1
365;N60.1;Калининград;elderly;16666;N;220;273;192.083333333333;211;67.2126318394681;288;81;250;51;247.43137254902;0
441;N60.1;Калининград;middleage;16667;N;260;408;289;314;92.8987718873711;425;96;336;51;328.490196078431;0
355;N60.1;Калининград;young;16669;N;229;355;221.75;239.5;87.4779192918782;334;55;236;51;232.921568627451;0
69;N60.1;Пионерский;elderly;16681;N;18;46;26.75;18.5;22.9470734913666;18;2;13;51;18.8823529411765;0
84;N60.2;Калининград;elderly;16708;N;46;34;32.1666666666667;34;12.0968315410827;43;9;49;51;47.9411764705882;0
133;N60.8;Калининград;elderly;16749;N;99;108;41.5833333333333;43;19.3412340178525;58;9;55;51;57;0
156;N60.8;Калининград;middleage;16750;N;87;91;47.3333333333333;41.5;23.4688704199388;46;12;39;51;53.0588235294118;0
97;N60.8;Калининград;young;16752;N;62;72;44;34;31.9317453897585;25;6;42;51;44.7254901960784;0
235;N60.9;Калининград;elderly;16766;N;12;137;110.083333333333;130;72.9027475892412;144;6;117;51;111.098039215686;0
223;N60.9;Калининград;middleage;16767;N;7;119;110.5;106.5;76.5072783228082;111;3;103;51;103.549019607843;0
111;N60.9;Калининград;young;16769;N;10;22;39.8333333333333;37.5;24.7453699372899;21;4;47;51;45.078431372549;0
84;N64.4;Калининград;elderly;16814;N;61;69;25.3333333333333;5;28.8660700477221;73;1;4;45;24.4444444444444;0
74;N64.4;Калининград;middleage;16815;N;68;74;26.1111111111111;9;26.8907253734649;70;1;5;46;22.0869565217391;0
144;N64.4;Калининград;young;16817;N;58;116;61.0833333333333;55;49.5717264234973;144;1;38;51;42.6470588235294;0
65;N70.0;Калининград;young;16862;N;11;13;21.25;24.5;7.22527130663932;18;7;35;51;33.2156862745098;0
173;N70.1;Калининград;young;16876;N;50;66;72.0833333333333;73.5;23.395641914811;68;22;108;51;101.490196078431;0
55;N71.1;Калининград;young;16918;N;10;39;24.9166666666667;29;9.89451945025705;29;7;35;51;34.6078431372549;0
93;N72;Калининград;middleage;16950;N;28;48;33.9166666666667;34.5;14.1771796998706;34;13;52;51;48.6862745098039;0
388;N72;Калининград;young;16951;N;103;194;167.333333333333;188.5;69.9081648675711;180;48;233;51;229.882352941176;0
64;N76.0;Калининград;elderly;17011;N;15;34;27.75;29;12.0915071622418;35;7;36;51;34.5686274509804;0
136;N76.0;Калининград;middleage;17012;N;49;62;68.8333333333333;74;20.8319393473027;76;23;90;51;86.0392156862745;0
502;N76.0;Калининград;young;17014;N;234;265;275.666666666667;291.5;86.999825844479;291;111;332;51;322.882352941176;0
76;N76.0;Мамоново;young;17016;N;1;34;26.75;22.5;17.9297873029011;36;1;6;51;12.2941176470588;0
65;N76.1;Калининград;elderly;17051;N;27;36;31.9166666666667;32.5;15.2581324565166;34;6;30;51;30.9607843137255;0
69;N76.1;Калининград;middleage;17052;N;34;40;38.5;41;14.1196188462591;36;9;39;51;40.2745098039216;0
204;N76.1;Калининград;young;17054;N;101;120;131.666666666667;129;49.7253060383349;133;45;115;51;117.823529411765;0
65;N76.3;Калининград;children;17091;N;16;14;19.5833333333333;15.5;13.7936634551939;27;4;21;51;22.7843137254902;0
136;N76.3;Калининград;elderly;17092;N;17;38;29;27;10.6018866245589;31;8;45.5;50;50.84;0
89;N80.0;Калининград;middleage;17118;N;54;65;46.0833333333333;48;20.6021108068317;68;9;53;51;51.5490196078431;0
116;N80.0;Калининград;young;17119;N;65;94;64.0833333333333;74.5;28.9653659435268;73;18;79;51;76.2352941176471;0
179;N81.1;Калининград;elderly;17182;N;54;76;53.6666666666667;53.5;28.9021337159272;78;8;89;51;95.8039215686274;0
73;N81.1;Калининград;middleage;17183;N;27;40;24.6666666666667;22.5;13.6537263201019;36;6;40;51;39.3725490196078;0
53;N81.1;Калининград;old;17184;N;19;17;9.91666666666667;9.5;6.35979321180883;20;1;20;51;23.7254901960784;0
205;N81.2;Калининград;elderly;17219;N;79;107;55.0833333333333;52;25.6743888422732;71;12;106;51;108.196078431373;0
85;N81.2;Калининград;middleage;17220;N;15;33;22.9166666666667;22;12.1689495575145;21;5;36;51;37.3725490196078;0
61;N81.2;Калининград;old;17221;N;27;22;14.1666666666667;12.5;8.04344265205948;10;5;27;51;30.2352941176471;0
54;N83.2;Калининград;middleage;17335;N;17;26;14;13;6.23771519942125;15;5;27;51;27.8039215686275;0
90;N83.2;Калининград;young;17337;N;35;68;45.6666666666667;44.5;14.3294568401365;51;17;64;51;59.3921568627451;0
71;N84.0;Калининград;elderly;17394;N;32;27;29.8333333333333;26.5;18.2349979850603;17;6;40;51;39.4705882352941;0
76;N84.0;Калининград;middleage;17395;N;63;47;40.0833333333333;42.5;19.2469989789829;49;12;56;51;52.843137254902;0
105;N84.0;Калининград;young;17397;N;69;74;59.0833333333333;60.5;32.0183422810151;65;11;71;51;68.921568627451;0
52;N84.1;Калининград;middleage;17429;N;24;39;20.25;22.5;11.0874622065565;36;3;34;51;31.6274509803922;0
52;N84.1;Калининград;young;17430;N;15;29;20.4166666666667;23;10.9333379526967;29;1;31;51;28.8039215686275;0
65;N85.0;Калининград;elderly;17466;N;43;49;35.1666666666667;35.5;17.3248813892481;35;8;46;51;43.2549019607843;0
51;N85.0;Калининград;middleage;17467;N;28;37;25;27.5;10.6429660937507;28;9;34;51;32.2156862745098;0
52;N85.4;Калининград;young;17500;N;28;38;22.3333333333333;27.5;11.3724814061547;33;3;26;51;25.5686274509804;0
286;N86;Калининград;young;17522;N;49;160;117;123.5;50.9919779787156;136;19;183;51;171.137254901961;0
64;N87.0;Калининград;young;17542;N;33;36;42.3333333333333;46.5;17.6549417925115;45;9;48;51;42.9019607843137;0
59;N87.1;Калининград;young;17556;N;50;37;36.1666666666667;34.5;11.7615191762516;34;11;26;51;30.4313725490196;0
86;N87.2;Калининград;young;17565;N;60;63;51.5833333333333;56.5;16.8007485403226;75;15;41;51;45.156862745098;0
146;N87.9;Калининград;young;17579;N;91;114;73.8333333333333;61;41.8652238701404;134;11;57;51;67.2745098039216;0
100;N88.8;Калининград;young;17602;N;45;75;43.4166666666667;45.5;21.3858846112584;90;12;57;51;59.3137254901961;0
75;N89.8;Калининград;middleage;17626;N;22;41;26;25;13.8760748969388;30;3;40;51;37;0
204;N89.8;Калининград;young;17628;N;61;120;93.0833333333333;95.5;34.4738592225612;109;28;109;51;109.411764705882;0
72;N90.5;Калининград;elderly;17651;N;12;57;24.4166666666667;15;23.5466976388828;18;5;34;51;32.4509803921569;0
68;N90.5;Калининград;middleage;17652;N;4;24;18.5454545454545;3;24.8610685062555;2;1;8;49;11.9183673469388;0
52;N90.8;Калининград;children;17661;N;14;10;12.3636363636364;13;6.36038878171338;18;2;14;50;15.3;0
59;N92.0;Калининград;young;17728;N;43;26;27.9166666666667;28.5;10.9582541188518;29;11;28;51;29.6666666666667;0
56;N92.5;Калининград;middleage;17778;N;34;40;32.75;34.5;14.6543508897528;36;3;27;51;27.6470588235294;0
113;N92.5;Калининград;young;17780;N;66;70;73.0833333333333;79;27.5827954721889;73;24;64;51;63.8627450980392;0
197;N92.6;Калининград;young;17795;N;118;137;127.583333333333;126.5;32.216478937828;126;67;140;51;138.882352941176;0
59;N93.9;Калининград;middleage;17833;N;59;44;36.1666666666667;36;10.7435674905612;42;6;27;51;27.843137254902;0
73;N94.8;Калининград;young;17905;N;41;47;42;51.5;24.6650286106389;56;1;13.5;50;23.9;0
52;N94.9;Калининград;young;17918;N;24;21;24.9166666666667;28.5;9.394953513198;30;2;14;51;17.5098039215686;0
191;N95.1;Калининград;elderly;17955;N;152;158;112.833333333333;122;61.1805574186817;126;3;114;51;111.411764705882;0
201;N95.1;Калининград;middleage;17956;N;147;149;118.916666666667;125.5;56.4341262540726;135;25;143;51;139.254901960784;0
59;N95.2;Балтийск;elderly;17982;N;2;34;11.1818181818182;12;10.0977045096218;34;1;3;43;9.65116279069767;0
100;N95.2;Гусев;elderly;17994;N;23;100;18.3333333333333;17.5;12.2276388364701;27;1;15;31;20.4838709677419;0
891;N95.2;Калининград;elderly;18002;N;301;544;243.583333333333;254.5;113.966867859466;457;90;494;51;501;0
282;N95.2;Калининград;middleage;18003;N;109;143;65.6666666666667;69;30.016157265208;104;17;134;51;134.901960784314;0
336;N95.2;Калининград;old;18004;N;102;146;62.0833333333333;60.5;28.3082330887334;100;23;128;51;169.647058823529;0
62;N95.2;Светлый;elderly;18018;N;31;22;13.75;13.5;8.20338067783366;29;2;29;51;28.0980392156863;0
75;N95.2;Советск;elderly;18024;N;32;57;20.5454545454545;13;20.9062843966289;75;1;29.5;42;32.5476190476191;0
89;N97.1;Калининград;young;18074;N;31;39;42.1666666666667;46.5;19.2298694428194;36;11;61;51;55.0980392156863;0
99;N97.4;Калининград;young;18085;N;40;44;43.4166666666667;39.5;27.5300111723827;38;10;58;51;54.2941176470588;0
60;N97.8;Калининград;young;18090;N;10;30;34.4166666666667;39.5;16.1889880268451;32;9;34;51;34;0
98;N97.9;Калининград;young;18097;N;66;41;50.4166666666667;53;25.5643869237633;29;14;65;51;61.5686274509804;0
186;O12.0;Калининград;young;18178;O;22;127;143.916666666667;153;40.4620098663456;125;15;116;51;116.117647058824;0
304;O20.0;Калининград;young;18204;O;44;45;58.3333333333333;60;12.2573416466387;53;30;112;51;122.901960784314;0
195;O21.0;Калининград;young;18220;O;77;87;85.0833333333333;85.5;19.8194501957195;81;37;114;51;114.176470588235;0
53;O22.0;Калининград;young;18229;O;1;4;14.0833333333333;15;9.47204819295684;2;1;19;50;18.14;0
55;O23.0;Калининград;young;18234;O;3;2;9.25;7;6.98212002188447;3;1;13;49;14.7142857142857;0
105;O23.3;Калининград;young;18238;O;5;3;56.2;58;34.2046130741974;2;1;3;37;17;0
55;O23.4;Калининград;young;18244;O;26;10;35.6666666666667;39;16.5602664302971;8;5;16;51;20.2745098039216;0
297;O23.5;Калининград;young;18249;O;94;158;195.166666666667;191.5;49.7243919169974;161;27;214;51;200.980392156863;0
76;O24.4;Гурьевск;young;18266;O;61;44;10.3333333333333;9.5;6.34369168879007;23;1;4.5;48;17.5;0
125;O24.4;Калининград;young;18269;O;125;83;60.25;64;16.3380481754039;69;29;69;51;69.0588235294118;0
377;O26.0;Калининград;young;18286;O;221;326;306.75;312.5;51.6564261601241;308;106;279;51;276.235294117647;0
123;O26.8;Калининград;young;18305;O;23;22;34.3333333333333;36.5;16.092535442549;23;10;61;51;57.7254901960784;0
114;O34.2;Калининград;young;18336;O;70;62;47.25;47.5;8.42210295483369;49;18;40;51;46.2549019607843;0
286;O35.1;Калининград;young;18356;O;180;186;195.666666666667;200.5;44.397652135575;198;40;127;51;143.411764705882;0
135;O36.3;Калининград;young;18364;O;76;87;79.3333333333333;78;19.8738445442671;76;14;50;51;60.3921568627451;0
108;O47.0;Калининград;young;18390;O;6;39;45.9166666666667;43;10.9831137606231;40;6;52;51;56.8039215686274;0
257;O47.1;Калининград;young;18394;O;78;164;188.75;202;53.9294572903934;142;33;92;51;128.039215686274;0
470;O99.0;Калининград;young;18427;O;207;160;190.666666666667;209;54.2876736944172;144;50;227;51;245.039215686274;0
80;O99.2;Калининград;young;18444;O;5;16;44.9166666666667;45;26.9627970404115;10;2;42;51;37.7647058823529;0
77;O99.4;Калининград;young;18447;O;3;6;23.0833333333333;23.5;13.9964822420319;4;1;36;51;32.8823529411765;0
85;O99.6;Калининград;young;18450;O;4;4;42.5;42.5;27.4706454899837;2;1;48;49;42.1836734693878;0
1561;O99.8;Калининград;young;18461;O;1264;920;881.666666666667;984;281.968835587241;785;222;892;51;869.470588235294;0
52;Q21.1;Калининград;children;18558;Q;31;52;18.6666666666667;18;10.0030298440326;26;3;23;51;25.9803921568627;0
114;Q65.8;Калининград;children;18681;Q;79;86;61.9166666666667;64.5;23.5389747723501;83;18;72;51;71.843137254902;0
111;Q65.8;Калининград;children;35474;Q;38;60;48;47.5;20.0816515076008;82;6;59;51;57.1960784313726;1
54;R04.0;Калининград;children;35619;R;32;43;19.9166666666667;20.5;9.02983271095754;32;7;25;51;25.3529411764706;1
55;R07.0;Калининград;children;35660;R;55;1;1.5;1.5;0.707106781186548;1;1;1;8;8.125;1
58;R47.1;Калининград;children;19116;R;20;58;22.9166666666667;21.5;12.5731194750282;47;3;21;51;24.1176470588235;0
85;R47.1;Калининград;children;35826;R;57;69;43.6666666666667;44;21.0641156875139;57;5;47;51;47.6862745098039;1
117;R50.9;Калининград;children;19130;R;81;12;7.66666666666667;7;5.5158174756098;12;1;8;50;16.92;0
146;R50.9;Калининград;children;35837;R;84;11;6.58333333333333;5;5.45157747534573;21;1;8;51;18.1372549019608;1
55;R73.0;Калининград;elderly;19300;R;11;29;19.0833333333333;17;10.925019936186;35;3;27;50;25.82;0
58;R73.9;Калининград;elderly;19329;R;21;25;23.6666666666667;16.5;13.0476980438093;39;6;25;51;27.0392156862745;0
128;R76.1;Калининград;children;19364;R;62;15;36.1666666666667;37;18.5807003162535;31;4;53;51;54.6666666666667;0
61;S00.0;Калининград;young;19414;S;42;32;29.1666666666667;28;5.68624070307733;28;19;33;51;34.1960784313726;0
59;S00.0;Калининград;young;36036;S;46;34;30.4166666666667;29;9.72773292595905;29;21;36;51;37.8039215686274;1
120;S00.8;Калининград;children;19451;S;110;119;81.5833333333333;84;16.0026039547735;96;55;83;51;84.4313725490196;0
169;S00.8;Калининград;children;36074;S;142;137;115.916666666667;113.5;31.7646411004819;139;63;118;51;120.686274509804;1
68;S01.0;Калининград;children;36088;S;51;37;44.25;43;14.3851248928127;44;12;33;51;33.0392156862745;1
57;S01.1;Калининград;children;36098;S;41;40;30.4166666666667;29;7.58537268615581;23;19;33;51;34.7450980392157;1
55;S20.2;Калининград;elderly;19608;S;37;31;27.25;28;8.9150026767956;17;14;30;51;30.5098039215686;0
101;S20.2;Калининград;young;36283;S;75;75;69.25;70.5;17.1311783811643;60;39;63;51;64.6274509803922;1
57;S30.0;Калининград;young;19686;S;14;26;25;21.5;12.9895062541758;27;9;19;51;21.0588235294118;0
63;S50.0;Калининград;children;19861;S;36;48;39.4166666666667;36.5;13.0276512453204;29;23;34;51;36.7450980392157;0
92;S50.0;Калининград;children;36546;S;50;72;52.75;44.5;23.1010625493524;49;22;44;51;48.8235294117647;1
81;S52.5;Калининград;children;19954;S;25;18;32.9166666666667;28;17.4536181887535;22;4;25;51;28.5882352941176;0
118;S52.5;Калининград;children;36629;S;50;58;51.5;40.5;25.3466870705926;35;16;46;51;51.9803921568627;1
152;S52.5;Калининград;elderly;19955;S;55;52;60.8333333333333;58.5;13.2379161593668;59;34;52;51;58.7058823529412;0
65;S52.5;Калининград;middleage;19956;S;28;30;38.1666666666667;34;12.0138808606267;53;13;29;51;32.0588235294118;0
52;S52.6;Калининград;children;36642;S;15;9;20.5833333333333;18;15.7967679855051;6;3;15;51;16.9019607843137;1
129;S60.0;Калининград;children;20012;S;122;113;81.5833333333333;83.5;20.7691131396134;103;42;92;51;87.4705882352941;0
190;S60.0;Калининград;children;36679;S;190;166;117.75;115;41.0678485170356;155;39;125;51;125.725490196078;1
62;S60.0;Калининград;young;36682;S;37;61;33.8333333333333;33.5;7.46912838207234;30;19;34;51;35.1176470588235;1
